year,uf,code,name,estimated_births,rate,estimated_missing,source_table
2024,PR,4106704,Cruzeiro do Sul,43,0.0004,0.000172,1.2
2024,PR,4106803,Cruz Machado,199,0.0006,0.001194,1.2
2024,PR,4106852,Cruzmaltina,28,0.0002,5.6e-05,1.2
2024,PR,4106902,Curitiba,16946.06,0.1007,17.064682,1.2
2024,PR,4107009,Curiúva,164,0.0004,0.000656,1.2
2024,PR,4107108,Diamante do Norte,32,0.0004,0.000128,1.2
2024,PR,4107124,Diamante do Sul,35,0.0008,0.00028,1.2
2024,PR,4107157,Diamante D'Oeste,53,0.0006,0.000318,1.2
2024,PR,4107207,Dois Vizinhos,597,0.0002,0.001194,1.2
2024,PR,4107256,Douradina,100,0.0005,0.0005,1.2
2024,PR,4107306,Doutor Camargo,50,0.0002,0.0001,1.2
2024,PR,4107405,Enéas Marques,67,0.0003,0.000201,1.2
2024,PR,4107504,Engenheiro Beltrão,111,0.0003,0.000333,1.2
2024,PR,4107520,Esperança Nova,16,0.0004,6.4e-05,1.2
2024,PR,4107538,Entre Rios do Oeste,69,0.0003,0.000207,1.2
2024,PR,4107546,Espigão Alto do Iguaçu,59,0.0004,0.000236,1.2
2024,PR,4107553,Farol,30,0.0005,0.00015,1.2
2024,PR,4107603,Faxinal,208,0.0004,0.000832,1.2
2024,PR,4107652,Fazenda Rio Grande,1777,0.0565,1.004005,1.2
2024,PR,4107702,Fênix,47,0.0003,0.000141,1.2
2024,PR,4107736,Fernandes Pinheiro,72,0.0004,0.000288,1.2
2024,PR,4107751,Figueira,87,0.0003,0.000261,1.2
2024,PR,4107801,Floraí,46,0.0003,0.000138,1.2
2024,PR,4107850,Flor da Serra do Sul,60,0.0004,0.00024,1.2
2024,PR,4107900,Floresta,139,0.0002,0.000278,1.2
2024,PR,4108007,Florestópolis,136,0.0003,0.000408,1.2
2024,PR,4108106,Flórida,23,4.3479,1.000017,1.2
2024,PR,4108205,Formosa do Oeste,75,0.0003,0.000225,1.2
2024,PR,4108304,Foz do Iguaçu,3889.01,0.4117,16.011054,1.2
2024,PR,4108320,Francisco Alves,131,0.0003,0.000393,1.2
2024,PR,4108403,Francisco Beltrão,1190,0.1682,2.00158,1.2
2024,PR,4108452,Foz do Jordão,89,0.0005,0.000445,1.2
2024,PR,4108502,General Carneiro,159,0.0007,0.001113,1.2
2024,PR,4108551,Godoy Moreira,16,0.0001,1.6e-05,1.2
2024,PR,4108601,Goioerê,280,0.0003,0.00084,1.2
2024,PR,4108650,Goioxim,77,0.0012,0.000924,1.2
2024,PR,4108700,Grandes Rios,49,0.0001,4.9e-05,1.2
2024,PR,4108809,Guaíra,421,0.7129,3.001309,1.2
2024,PR,4108908,Guairaçá,85,0.0004,0.00034,1.2
2024,PR,4108957,Guamiranga,101,0.0003,0.000303,1.2
2024,PR,4109005,Guapirama,55,1.8186,1.00023,1.2
2024,PR,4109104,Guaporema,25,0.0002,5e-05,1.2
2024,PR,4109203,Guaraci,47,0.0006,0.000282,1.2
2024,PR,4109302,Guaraniaçu,170,0.0006,0.00102,1.2
2024,PR,4109401,Guarapuava,2462.01,0.0816,2.009,1.2
2024,PR,4109500,Guaraqueçaba,92,1.0882,1.001144,1.2
2024,PR,4109609,Guaratuba,509,0.1968,1.001712,1.2
2024,PR,4109658,Honório Serpa,68,0.0006,0.000408,1.2
2024,PR,4109708,Ibaiti,332,0.0004,0.001328,1.2
2024,PR,4109757,Ibema,103,0.0003,0.000309,1.2
2024,PR,4109807,Ibiporã,555,0.1806,1.00233,1.2
2024,PR,4109906,Icaraíma,127,0.0003,0.000381,1.2
2024,PR,4110003,Iguaraçu,64,0.0004,0.000256,1.2
2024,PR,4110052,Iguatu,13,0.0013,0.000169,1.2
2024,PR,4110078,Imbaú,163,0.0004,0.000652,1.2
2024,PR,4110102,Imbituva,448,0.0004,0.001792,1.2
2024,PR,4110201,Inácio Martins,133,0.0009,0.001197,1.2
2024,PR,4110300,Inajá,23,0.0004,9.2e-05,1.2
2024,PR,4110409,Indianópolis,42,0.0003,0.000126,1.2
2024,PR,4110508,Ipiranga,175,0.0005,0.000875,1.2
2024,PR,4110607,Iporã,192,0.5213,1.000896,1.2
2024,PR,4110656,Iracema do Oeste,20,0.0007,0.00014,1.2
2024,PR,4110706,Irati,648,0.0003,0.001944,1.2
2024,PR,4110805,Iretama,109,0.0004,0.000436,1.2
2024,PR,4110904,Itaguajé,56,0.0004,0.000224,1.2
2024,PR,4110953,Itaipulândia,171,0.0003,0.000513,1.2
2024,PR,4111001,Itambaracá,43,0.0006,0.000258,1.2
2024,PR,4111100,Itambé,49,0.0001,4.9e-05,1.2
2024,PR,4111209,Itapejara d'Oeste,141,0.0001,0.000141,1.2
2024,PR,4111258,Itaperuçu,459,0.0005,0.002295,1.2
2024,PR,4111308,Itaúna do Sul,29,0.0003,8.7e-05,1.2
2024,PR,4111407,Ivaí,188,0.5323,1.000724,1.2
2024,PR,4111506,Ivaiporã,350,0.0002,0.0007,1.2
2024,PR,4111555,Ivaté,58,0.0004,0.000232,1.2
2024,PR,4111605,Ivatuba,40,0.0002,8e-05,1.2
2024,PR,4111704,Jaboti,50,0.0003,0.00015,1.2
2024,PR,4111803,Jacarezinho,478,0.0002,0.000956,1.2
2024,PR,4111902,Jaguapitã,205,0.0004,0.00082,1.2
2024,PR,4112009,Jaguariaíva,457,0.0004,0.001828,1.2
2024,PR,4112108,Jandaia do Sul,204,0.0003,0.000612,1.2
2024,PR,4112207,Janiópolis,68,0.0004,0.000272,1.2
2024,PR,4112306,Japira,62,3.2261,2.000182,1.2
2024,PR,4112405,Japurá,94,0.0002,0.000188,1.2
2024,PR,4112504,Jardim Alegre,125,0.0003,0.000375,1.2
2024,PR,4112603,Jardim Olinda,15,0.0006,9e-05,1.2
2024,PR,4112702,Jataizinho,130,0.0003,0.00039,1.2
2024,PR,4112751,Jesuítas,88,0.0002,0.000176,1.2
2024,PR,4112801,Joaquim Távora,139,0.0003,0.000417,1.2
2024,PR,4112900,Jundiaí do Sul,24,0.0006,0.000144,1.2
2024,PR,4112959,Juranda,77,0.0003,0.000231,1.2
2024,PR,4113007,Jussara,70,0.0003,0.00021,1.2
2024,PR,4113106,Kaloré,52,0.0001,5.2e-05,1.2
2024,PR,4113205,Lapa,493,0.0008,0.003944,1.2
2024,PR,4113254,Laranjal,83,0.0009,0.000747,1.2
2024,PR,4113304,Laranjeiras do Sul,440,0.0001,0.00044,1.2
2024,PR,4113403,Leópolis,27,3.7039,1.000053,1.2
2024,PR,4113429,Lidianópolis,41,0.0002,8.2e-05,1.2
2024,PR,4113452,Lindoeste,61,0.0004,0.000244,1.2
2024,PR,4113502,Loanda,267,0.0003,0.000801,1.2
2024,PR,4113601,Lobato,35,0.0002,7e-05,1.2
2024,PR,4113700,Londrina,6101.02,0.0495,3.020005,1.2
2024,PR,4113734,Luiziana,73,0.0006,0.000438,1.2
2024,PR,4113759,Lunardelli,36,0.0004,0.000144,1.2
2024,PR,4113809,Lupionópolis,58,0.0003,0.000174,1.2
2024,PR,4113908,Mallet,127,0.0003,0.000381,1.2
2024,PR,4114005,Mamborê,131,0.7637,1.000447,1.2
2024,PR,4114104,Mandaguaçu,389,0.0001,0.000389,1.2
2024,PR,4114203,Mandaguari,400,0.0002,0.0008,1.2
2024,PR,4114302,Mandirituba,304,0.3294,1.001376,1.2
2024,PR,4114351,Manfrinópolis,24,0.0004,9.6e-05,1.2
2024,PR,4114401,Mangueirinha,228,0.4391,1.001148,1.2
2024,PR,4114500,Manoel Ribas,199,0.0003,0.000597,1.2
2024,PR,4114609,Marechal Cândido Rondon,673,0.1488,1.001424,1.2
2024,PR,4114708,Maria Helena,46,2.1745,1.00027,1.2
2024,PR,4114807,Marialva,468,0.0003,0.001404,1.2
2024,PR,4114906,Marilândia do Sul,91,0.0005,0.000455,1.2
2024,PR,4115002,Marilena,86,0.0003,0.000258,1.2
2024,PR,4115101,Mariluz,101,0.0004,0.000404,1.2
2024,PR,4115200,Maringá,4407.01,0.0229,1.009205,1.2
2024,PR,4115309,Mariópolis,65,0.0003,0.000195,1.2
2024,PR,4115358,Maripá,81,0.0004,0.000324,1.2
2024,PR,4115408,Marmeleiro,187,0.0003,0.000561,1.2
2024,PR,4115457,Marquinho,50,0.0006,0.0003,1.2
2024,PR,4115507,Marumbi,67,0.0004,0.000268,1.2
2024,PR,4115606,Matelândia,232,0.0003,0.000696,1.2
2024,PR,4115705,Matinhos,462,0.2169,1.002078,1.2
2024,PR,4115739,Mato Rico,44,0.0006,0.000264,1.2
2024,PR,4115754,Mauá da Serra,117,0.0003,0.000351,1.2
2024,PR,4115804,Medianeira,767,0.1305,1.000935,1.2
2024,PR,4115853,Mercedes,68,0.0003,0.000204,1.2
2024,PR,4115903,Mirador,32,0.0006,0.000192,1.2
2024,PR,4116000,Miraselva,16,0.0004,6.4e-05,1.2
2024,PR,4116059,Missal,119,0.0002,0.000238,1.2
2024,PR,4116109,Moreira Sales,93,0.0003,0.000279,1.2
2024,PR,4116208,Morretes,203,0.0008,0.001624,1.2
2024,PR,4116307,Munhoz de Melo,43,0.0003,0.000129,1.2
2024,PR,4116406,Nossa Senhora das Graças,34,0.0004,0.000136,1.2
2024,PR,4116505,Nova Aliança do Ivaí,15,0.0005,7.5e-05,1.2
2024,PR,4116604,Nova América da Colina,34,0.0003,0.000102,1.2
2024,PR,4116703,Nova Aurora,134,0.0002,0.000268,1.2
2024,PR,4116802,Nova Cantu,84,0.0004,0.000336,1.2
2024,PR,4116901,Nova Esperança,284,0.0001,0.000284,1.2
2024,PR,4116950,Nova Esperança do Sudoeste,75,0.0003,0.000225,1.2
2024,PR,4117008,Nova Fátima,76,0.0003,0.000228,1.2
2024,PR,4117057,Nova Laranjeiras,167,0.001,0.00167,1.2
2024,PR,4117107,Nova Londrina,128,0.0001,0.000128,1.2
2024,PR,4117206,Nova Olímpia,80,0.0003,0.00024,1.2
2024,PR,4117214,Nova Santa Bárbara,53,0.0003,0.000159,1.2
2024,PR,4117222,Nova Santa Rosa,117,0.0002,0.000234,1.2
2024,PR,4117255,Nova Prata do Iguaçu,120,0.0004,0.00048,1.2
2024,PR,4117271,Nova Tebas,81,0.0004,0.000324,1.2
2024,PR,4117297,Novo Itacolomi,25,0.0002,5e-05,1.2
2024,PR,4117305,Ortigueira,291,0.3448,1.003368,1.2
2024,PR,4117404,Ourizona,30,0.0002,6e-05,1.2
2024,PR,4117453,Ouro Verde do Oeste,74,0.0004,0.000296,1.2
2024,PR,4117503,Paiçandu,551,0.1819,1.002269,1.2
2024,PR,4117602,Palmas,661,0.0003,0.001983,1.2
2024,PR,4117701,Palmeira,407,0.0004,0.001628,1.2
2024,PR,4117800,Palmital,186,0.0004,0.000744,1.2
2024,PR,4117909,Palotina,526,0.7607,4.001282,1.2
2024,PR,4118006,Paraíso do Norte,159,0.0003,0.000477,1.2
2024,PR,4118105,Paranacity,106,0.0003,0.000318,1.2
2024,PR,4118204,Paranaguá,1795.01,0.1118,2.006821,1.2
2024,PR,4118303,Paranapoema,29,0.0004,0.000116,1.2
2024,PR,4118402,Paranavaí,1000,0.2002,2.002,1.2
2024,PR,4118451,Pato Bragado,62,0.0001,6.2e-05,1.2
2024,PR,4118501,Pato Branco,1161,0.0865,1.004265,1.2
2024,PR,4118600,Paula Freitas,93,1.0756,1.000308,1.2
2024,PR,4118709,Paulo Frontin,78,3.8465,3.00027,1.2
2024,PR,4118808,Peabiru,117,0.0001,0.000117,1.2
2024,PR,4118857,Perobal,110,0.0005,0.00055,1.2
2024,PR,4118907,Pérola,148,0.0001,0.000148,1.2
2024,PR,4119004,Pérola d'Oeste,65,0.0003,0.000195,1.2
2024,PR,4119103,Piên,190,0.5266,1.00054,1.2
2024,PR,4119152,Pinhais,1348,0.0003,0.004044,1.2
2024,PR,4119202,Pinhalão,97,0.0003,0.000291,1.2
2024,PR,4119251,Pinhal de São Bento,22,0.0003,6.6e-05,1.2
2024,PR,4119301,Pinhão,421,0.4757,2.002697,1.2
2024,PR,4119400,Piraí do Sul,293,0.0004,0.001172,1.2
2024,PR,4119509,Piraquara,1329.01,0.0757,1.006061,1.2
2024,PR,4119608,Pitanga,420,0.0004,0.00168,1.2
2024,PR,4119657,Pitangueiras,23,0.0003,6.9e-05,1.2
2024,PR,4119707,Planaltina do Paraná,51,0.0004,0.000204,1.2
2024,PR,4119806,Planalto,128,0.0003,0.000384,1.2
2024,PR,4119905,Ponta Grossa,4411.01,0.0908,4.005197,1.2
2024,PR,4119954,Pontal do Paraná,323,0.0005,0.001615,1.2
2024,PR,4120002,Porecatu,105,0.0003,0.000315,1.2
2024,PR,4120101,Porto Amazonas,45,0.0004,0.00018,1.2
2024,PR,4120150,Porto Barreiro,41,0.0006,0.000246,1.2
2024,PR,4120200,Porto Rico,48,2.0837,1.000176,1.2
2024,PR,4120309,Porto Vitória,49,0.0003,0.000147,1.2
2024,PR,4120333,Prado Ferreira,58,0.0004,0.000232,1.2
2024,PR,4120358,Pranchita,78,0.0003,0.000234,1.2
2024,PR,4120408,Presidente Castelo Branco,58,0.0001,5.8e-05,1.2
2024,PR,4120507,Primeiro de Maio,101,0.0001,0.000101,1.2
2024,PR,4120606,Prudentópolis,587,0.3411,2.002257,1.2
2024,PR,4120655,Quarto Centenário,42,2.3814,1.000188,1.2
2024,PR,4120705,Quatiguá,90,0.0003,0.00027,1.2
2024,PR,4120804,Quatro Barras,256,0.0002,0.000512,1.2
2024,PR,4120853,Quatro Pontes,41,0.0003,0.000123,1.2
2024,PR,4120903,Quedas do Iguaçu,347,0.2885,1.001095,1.2
2024,PR,4121000,Querência do Norte,116,0.0003,0.000348,1.2
2024,PR,4121109,Quinta do Sol,54,0.0004,0.000216,1.2
2024,PR,4121208,Quitandinha,209,0.0007,0.001463,1.2
2024,PR,4121257,Ramilândia,60,0.0004,0.00024,1.2
2024,PR,4121307,Rancho Alegre,28,0.0004,0.000112,1.2
2024,PR,4121356,Rancho Alegre D'Oeste,34,0.0005,0.00017,1.2
2024,PR,4121406,Realeza,206,0.0002,0.000412,1.2
2024,PR,4121505,Rebouças,180,0.0003,0.00054,1.2
2024,PR,4121604,Renascença,84,0.0004,0.000336,1.2
2024,PR,4121703,Reserva,316,0.0006,0.001896,1.2
2024,PR,4121752,Reserva do Iguaçu,109,0.0006,0.000654,1.2
2024,PR,4121802,Ribeirão Claro,108,0.0005,0.00054,1.2
2024,PR,4121901,Ribeirão do Pinhal,147,0.6806,1.000482,1.2
2024,PR,4122008,Rio Azul,184,0.0006,0.001104,1.2
2024,PR,4122107,Rio Bom,25,0.0003,7.5e-05,1.2
2024,PR,4122156,Rio Bonito do Iguaçu,187,0.0004,0.000748,1.2
2024,PR,4122172,Rio Branco do Ivaí,61,0.0005,0.000305,1.2
2024,PR,4122206,Rio Branco do Sul,503,0.1994,1.002982,1.2
2024,PR,4122305,Rio Negro,298,0.0001,0.000298,1.2
2024,PR,4122404,Rolândia,837,0.1198,1.002726,1.2
2024,PR,4122503,Roncador,140,0.0004,0.00056,1.2
2024,PR,4122602,Rondon,106,0.0004,0.000424,1.2
2024,PR,4122651,Rosário do Ivaí,61,0.0004,0.000244,1.2
2024,PR,4122701,Sabáudia,124,0.0001,0.000124,1.2
2024,PR,4122800,Salgado Filho,52,0.0004,0.000208,1.2
2024,PR,4122909,Salto do Itararé,61,0.0003,0.000183,1.2
2024,PR,4123006,Salto do Lontra,168,0.0003,0.000504,1.2
2024,PR,4123105,Santa Amélia,31,0.0003,9.3e-05,1.2
2024,PR,4123204,Santa Cecília do Pavão,30,0.0001,3e-05,1.2
2024,PR,4123303,Santa Cruz de Monte Castelo,128,0.7816,1.000448,1.2
2024,PR,4123402,Santa Fé,105,0.0001,0.000105,1.2
2024,PR,4123501,Santa Helena,321,0.0003,0.000963,1.2
2024,PR,4123600,Santa Inês,27,3.7042,1.000134,1.2
2024,PR,4123709,Santa Isabel do Ivaí,92,0.0003,0.000276,1.2
2024,PR,4123808,Santa Izabel do Oeste,145,0.0003,0.000435,1.2
2024,PR,4123824,Santa Lúcia,40,0.0003,0.00012,1.2
2024,PR,4123857,Santa Maria do Oeste,125,0.0005,0.000625,1.2
2024,PR,4123907,Santa Mariana,114,0.0003,0.000342,1.2
2024,PR,4123956,Santa Mônica,38,5.2635,2.00013,1.2
2024,PR,4124004,Santana do Itararé,77,0.0004,0.000308,1.2
2024,PR,4124020,Santa Tereza do Oeste,188,0.0003,0.000564,1.2
2024,PR,4124053,Santa Terezinha de Itaipu,280,0.3576,1.00128,1.2
2024,PR,4124103,Santo Antônio da Platina,492,0.0002,0.000984,1.2
2024,PR,4124202,Santo Antônio do Caiuá,15,0.0004,6e-05,1.2
2024,PR,4124301,Santo Antônio do Paraíso,21,0.0004,8.4e-05,1.2
2024,PR,4124400,Santo Antônio do Sudoeste,268,0.0003,0.000804,1.2
2024,PR,4124509,Santo Inácio,84,0.0001,8.4e-05,1.2
2024,PR,4124608,São Carlos do Ivaí,86,0.0003,0.000258,1.2
2024,PR,4124707,São Jerônimo da Serra,139,0.0004,0.000556,1.2
2024,PR,4124806,São João,126,0.0003,0.000378,1.2
2024,PR,4124905,São João do Caiuá,61,0.0004,0.000244,1.2
2024,PR,4125001,São João do Ivaí,119,0.0003,0.000357,1.2
2024,PR,4125100,São João do Triunfo,136,0.0006,0.000816,1.2
2024,PR,4125209,São Jorge d'Oeste,127,0.0003,0.000381,1.2
2024,PR,4125308,São Jorge do Ivaí,39,0.0003,0.000117,1.2
2024,PR,4125357,São Jorge do Patrocínio,71,2.817,2.00007,1.2
2024,PR,4125407,São José da Boa Vista,56,0.0004,0.000224,1.2
2024,PR,4125456,São José das Palmeiras,36,0.0004,0.000144,1.2
2024,PR,4125506,São José dos Pinhais,3952.01,0.051,2.015525,1.2
2024,PR,4125555,São Manoel do Paraná,17,0.0004,6.8e-05,1.2
2024,PR,4125605,São Mateus do Sul,512,0.0003,0.001536,1.2
2024,PR,4125704,São Miguel do Iguaçu,357,0.8406,3.000942,1.2
2024,PR,4125753,São Pedro do Iguaçu,61,0.0004,0.000244,1.2
2024,PR,4125803,São Pedro do Ivaí,83,0.0001,8.3e-05,1.2
2024,PR,4125902,São Pedro do Paraná,20,0.0005,0.0001,1.2
2024,PR,4126009,São Sebastião da Amoreira,83,0.0004,0.000332,1.2
2024,PR,4126108,São Tomé,49,0.0004,0.000196,1.2
2024,PR,4126207,Sapopema,74,0.0008,0.000592,1.2
2024,PR,4126256,Sarandi,1424,0.1407,2.003568,1.2
2024,PR,4126272,Saudade do Iguaçu,71,0.0003,0.000213,1.2
2024,PR,4126306,Sengés,213,0.0008,0.001704,1.2
2024,PR,4126355,Serranópolis do Iguaçu,66,0.0005,0.00033,1.2
2024,PR,4126405,Sertaneja,57,0.0002,0.000114,1.2
2024,PR,4126504,Sertanópolis,152,0.0003,0.000456,1.2
2024,PR,4126603,Siqueira Campos,316,0.0001,0.000316,1.2
2024,PR,4126652,Sulina,39,0.0004,0.000156,1.2
2024,PR,4126678,Tamarana,159,1.2586,2.001174,1.2
2024,PR,4126702,Tamboara,55,0.0001,5.5e-05,1.2
2024,PR,4126801,Tapejara,163,0.0003,0.000489,1.2
2024,PR,4126900,Tapira,61,1.6397,1.000217,1.2
2024,PR,4127007,Teixeira Soares,131,0.0008,0.001048,1.2
2024,PR,4127106,Telêmaco Borba,899,0.0003,0.002697,1.2
2024,PR,4127205,Terra Boa,177,0.5651,1.000227,1.2
2024,PR,4127304,Terra Rica,177,0.0004,0.000708,1.2
2024,PR,4127403,Terra Roxa,212,0.0005,0.00106,1.2
2024,PR,4127502,Tibagi,214,0.0006,0.001284,1.2
2024,PR,4127601,Tijucas do Sul,183,0.0004,0.000732,1.2
2024,PR,4127700,Toledo,1939,0.1033,2.002987,1.2
2024,PR,4127809,Tomazina,68,0.0003,0.000204,1.2
2024,PR,4127858,Três Barras do Paraná,136,0.7357,1.000552,1.2
2024,PR,4127882,Tunas do Paraná,122,0.0009,0.001098,1.2
2024,PR,4127908,Tuneiras do Oeste,92,0.0004,0.000368,1.2
2024,PR,4127957,Tupãssi,84,0.0001,8.4e-05,1.2
2024,PR,4127965,Turvo,191,0.0006,0.001146,1.2
2024,PR,4128005,Ubiratã,304,0.0003,0.000912,1.2
2024,PR,4128104,Umuarama,1388,0.0003,0.004164,1.2
2024,PR,4128203,União da Vitória,673,0.1488,1.001424,1.2
2024,PR,4128302,Uniflor,18,0.0003,5.4e-05,1.2
2024,PR,4128401,Uraí,84,0.0003,0.000252,1.2
2024,PR,4128500,Wenceslau Braz,246,0.0003,0.000738,1.2
2024,PR,4128534,Ventania,110,0.0005,0.00055,1.2
2024,PR,4128559,Vera Cruz do Oeste,83,0.0003,0.000249,1.2
2024,PR,4128609,Verê,95,0.0003,0.000285,1.2
2024,PR,4128625,Alto Paraíso,30,0.0006,0.00018,1.2
2024,PR,4128633,Doutor Ulysses,60,0.0009,0.00054,1.2
2024,PR,4128658,Virmond,58,0.0004,0.000232,1.2
2024,PR,4128708,Vitorino,134,0.0004,0.000536,1.2
2024,PR,4128807,Xambrê,63,0.0006,0.000378,1.2
2024,SC,4200051,Abdon Batista,38,0.001,0.00038,1.2
2024,SC,4200101,Abelardo Luz,262,0.001,0.00262,1.2
2024,SC,4200200,Agrolândia,132,0.0008,0.001056,1.2
2024,SC,4200309,Agronômica,79,0.0007,0.000553,1.2
2024,SC,4200408,Água Doce,90,2.2241,2.00169,1.2
2024,SC,4200507,Águas de Chapecó,84,0.0008,0.000672,1.2
2024,SC,4200556,Águas Frias,35,0.0006,0.00021,1.2
2024,SC,4200606,Águas Mornas,88,0.0007,0.000616,1.2
2024,SC,4200705,Alfredo Wagner,117,0.8556,1.001052,1.2
2024,SC,4200754,Alto Bela Vista,9,0.002,0.00018,1.2
2024,SC,4200804,Anchieta,71,0.0003,0.000213,1.2
2024,SC,4200903,Angelina,48,0.0013,0.000624,1.2
2024,SC,4201000,Anita Garibaldi,91,0.0009,0.000819,1.2
2024,SC,4201109,Anitápolis,32,0.0013,0.000416,1.2
2024,SC,4201208,Antônio Carlos,152,0.6583,1.000616,1.2
2024,SC,4201257,Apiúna,106,0.0012,0.001272,1.2
2024,SC,4201273,Arabutã,51,0.0007,0.000357,1.2
2024,SC,4201307,Araquari,834.01,0.2413,2.012466,1.2
2024,SC,4201406,Araranguá,927.01,0.1084,1.004879,1.2
2024,SC,4201505,Armazém,129,0.0006,0.000774,1.2
2024,SC,4201604,Arroio Trinta,38,0.0003,0.000114,1.2
2024,SC,4201653,Arvoredo,26,0.0007,0.000182,1.2
2024,SC,4201703,Ascurra,90,0.0008,0.00072,1.2
2024,SC,4201802,Atalanta,40,0.0004,0.00016,1.2
2024,SC,4201901,Aurora,83,0.0007,0.000581,1.2
2024,SC,4201950,Balneário Arroio do Silva,194,0.5163,1.001622,1.2
2024,SC,4202008,Balneário Camboriú,1525.01,0.132,2.013013,1.2
2024,SC,4202057,Balneário Barra do Sul,157,0.6377,1.001189,1.2
2024,SC,4202073,Balneário Gaivota,182,0.0009,0.001638,1.2
2024,SC,4202081,Bandeirante,46,0.0016,0.000736,1.2
2024,SC,4202099,Barra Bonita,18,0.0009,0.000162,1.2
2024,SC,4202107,Barra Velha,687.01,0.7287,5.006242,1.2
2024,SC,4202131,Bela Vista do Toldo,70,0.0014,0.00098,1.2
2024,SC,4202156,Belmonte,19,5.265,1.00035,1.2
2024,SC,4202206,Benedito Novo,101,0.0007,0.000707,1.2
2024,SC,4202305,Biguaçu,999.01,0.5015,5.010035,1.2
2024,SC,4202404,Blumenau,4003.02,0.1005,4.023035,1.2
2024,SC,4202438,Bocaina do Sul,39,0.0011,0.000429,1.2
2024,SC,4202453,Bombinhas,314,0.6379,2.003006,1.2
2024,SC,4202503,Bom Jardim da Serra,43,0.0014,0.000602,1.2
2024,SC,4202537,Bom Jesus,24,0.002,0.00048,1.2
2024,SC,4202578,Bom Jesus do Oeste,26,0.0007,0.000182,1.2
2024,SC,4202602,Bom Retiro,112,2.6813,3.003056,1.2
2024,SC,4202701,Botuverá,49,0.0009,0.000441,1.2
2024,SC,4202800,Braço do Norte,568,0.0007,0.003976,1.2
2024,SC,4202859,Braço do Trombudo,38,2.632,1.00016,1.2
2024,SC,4202875,Brunópolis,31,0.0014,0.000434,1.2
2024,SC,4202909,Brusque,1856.01,0.0545,1.011525,1.2
2024,SC,4203006,Caçador,967.01,0.0007,0.006769,1.2
2024,SC,4203105,Caibi,80,0.0009,0.00072,1.2
2024,SC,4203154,Calmon,55,0.0021,0.001155,1.2
2024,SC,4203204,Camboriú,1461.02,0.2748,4.014883,1.2
2024,SC,4203253,Capão Alto,32,0.0014,0.000448,1.2
2024,SC,4203303,Campo Alegre,149,0.0006,0.000894,1.2
2024,SC,4203402,Campo Belo do Sul,88,0.0013,0.001144,1.2
2024,SC,4203501,Campo Erê,162,0.001,0.00162,1.2
2024,SC,4203600,Campos Novos,522,0.0006,0.003132,1.2
2024,SC,4203709,Canelinha,161,0.0008,0.001288,1.2
2024,SC,4203808,Canoinhas,671,0.2985,2.002935,1.2
2024,SC,4203907,Capinzal,305,0.0007,0.002135,1.2
2024,SC,4203956,Capivari de Baixo,286,0.0008,0.002288,1.2
2024,SC,4204004,Catanduvas,145,0.0003,0.000435,1.2
2024,SC,4204103,Caxambu do Sul,53,0.0011,0.000583,1.2
2024,SC,4204152,Celso Ramos,40,0.001,0.0004,1.2
2024,SC,4204178,Cerro Negro,31,0.002,0.00062,1.2
2024,SC,4204194,Chapadão do Lageado,41,0.001,0.00041,1.2
2024,SC,4204202,Chapecó,3730.03,0.0813,3.032514,1.2
2024,SC,4204251,Cocal do Sul,188,0.0009,0.001692,1.2
2024,SC,4204301,Concórdia,1018.01,0.197,2.00548,1.2
2024,SC,4204350,Cordilheira Alta,60,0.0004,0.00024,1.2
2024,SC,4204400,Coronel Freitas,97,22.6809,22.000473,1.2
2024,SC,4204459,Coronel Martins,18,0.0008,0.000144,1.2
2024,SC,4204509,Corupá,163,0.0006,0.000978,1.2
2024,SC,4204558,Correia Pinto,180,0.0009,0.00162,1.2
2024,SC,4204608,Criciúma,2701.01,0.1115,3.011626,1.2
2024,SC,4204707,Cunha Porã,126,0.7943,1.000818,1.2
2024,SC,4204756,Cunhataí,24,0.0007,0.000168,1.2
2024,SC,4204806,Curitibanos,596,0.0008,0.004768,1.2
2024,SC,4204905,Descanso,92,0.0005,0.00046,1.2
2024,SC,4205001,Dionísio Cerqueira,194,1.5472,3.001568,1.2
2024,SC,4205100,Dona Emma,57,0.0015,0.000855,1.2
2024,SC,4205159,Doutor Pedrinho,49,0.0013,0.000637,1.2
2024,SC,4205175,Entre Rios,57,0.0007,0.000399,1.2
2024,SC,4205191,Ermo,33,0.0007,0.000231,1.2
2024,SC,4205209,Erval Velho,60,0.0009,0.00054,1.2
2024,SC,4205308,Faxinal dos Guedes,137,0.0007,0.000959,1.2
2024,SC,4205357,Flor do Sertão,20,0.0007,0.00014,1.2
2024,SC,4205407,Florianópolis,5596.04,0.4832,27.040065,1.2
2024,SC,4205431,Formosa do Sul,44,0.0003,0.000132,1.2
2024,SC,4205456,Forquilhinha,434,0.0009,0.003906,1.2
2024,SC,4205506,Fraiburgo,499,0.2012,1.003988,1.2
2024,SC,4205555,Frei Rogério,34,0.0015,0.00051,1.2
2024,SC,4205605,Galvão,28,0.0009,0.000252,1.2
2024,SC,4205704,Garopaba,367,0.5458,2.003086,1.2
2024,SC,4205803,Garuva,256,0.0009,0.002304,1.2
2024,SC,4205902,Gaspar,830.01,0.1215,1.008462,1.2
2024,SC,4206009,Governador Celso Ramos,187,0.5357,1.001759,1.2
2024,SC,4206108,Grão Pará,84,1.1913,1.000692,1.2
